isin,wkn,ticker,valor,name,inception_date,age_in_days,age_in_years,strategy,domicile_country,currency,hedged,securities_lending,dividends,ter,replication,size,is_sustainable,number_of_holdings,yesterday,last_week,last_month,last_three_months,last_six_months,last_year,last_three_years,last_five_years,2024,2023,2022,2021,last_dividends,last_year_dividends,last_year_volatility,last_three_years_volatility,last_five_years_volatility,last_year_return_per_risk,last_three_years_return_per_risk,last_five_years_return_per_risk,max_drawdown,last_year_max_drawdown,last_three_years_max_drawdown,last_five_years_max_drawdown,asset_class,instrument,region,exchange
IE000RLUE8E9,A3CYEW,PAUS,113317450,Invesco MSCI USA ESG Climate Paris Aligned UCITS ETF Acc,2021-12-06,1155,3.164383561643836,Long-only,Ireland,USD,False,False,Accumulating,0.09,Full replication,423,True,133,2.88,-0.35,2.88,8.35,11.52,26.05,40.99,,26.42,21.27,-17.91,,,,15.92,20.31,,1.63,0.6,,-23.25,-8.81,-17.87,,Equity,ETF,,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
LU0629460089,A1JA1S,UIMP,13042337,UBS ETF (LU) MSCI USA Socially Responsible UCITS ETF (USD) A-dis,2011-08-18,4918,13.473972602739726,Long-only,Luxembourg,USD,False,False,Distributing,0.22,Full replication,1512,True,190,3.23,0.05,3.23,11.26,13.14,26.52,40.94,105.0,26.2,26.91,-20.66,40.85,0.35,0.43,15.65,19.77,22.91,1.69,0.61,0.67,-33.52,-9.23,-18.42,-33.52,Equity,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
IE00BYXVGX24,A2DL7C,FUSD,36095061,Fidelity US Quality Income UCITS ETF,2017-03-27,2870,7.863013698630137,Long-only,Ireland,USD,False,False,Distributing,0.25,Full replication,1197,False,99,2.22,0.28,2.22,7.07,9.4,24.01,40.93,91.16,24.76,13.91,-5.24,36.19,1.76,2.11,13.79,16.7,21.17,1.74,0.72,0.65,-35.3,-7.53,-12.82,-35.3,Equity,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
DE0006289390,628939,EXI3,1293788,iShares Dow Jones Industrial Average UCITS ETF (DE),2001-09-19,8538,23.39178082191781,Long-only,Germany,USD,False,False,Distributing,0.51,Full replication,355,False,30,5.7,1.77,5.7,12.68,14.86,23.58,40.86,76.92,20.69,10.85,-2.7,31.23,0.71,0.86,13.56,15.89,21.32,1.73,0.76,0.57,-52.38,-6.43,-12.48,-36.43,Equity,ETF,,"gettex, XETRA, Stuttgart"
IE00BJQRDK83,A2PHLM,ESGW,47566279,Invesco MSCI World ESG Universal Screened UCITS ETF Acc,2019-06-13,2062,5.64931506849315,Long-only,Ireland,USD,False,False,Accumulating,0.19,Optimized sampling,162,True,1301,4.32,1.01,4.32,10.69,12.52,26.47,40.86,90.32,25.54,20.73,-15.27,32.86,,,12.79,15.34,18.25,2.06,0.79,0.75,-32.47,-9.03,-15.42,-32.47,Equity,ETF,World,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
IE00BDR5GY45,A2H5JM,GENDEW,38942947,UBS ETF (IE) Global Gender Equality UCITS ETF (hedged to USD) A-acc,2017-12-19,2603,7.131506849315069,Long-only,Ireland,USD,True,False,Accumulating,0.23,Full replication,5,True,100,4.2,2.03,3.98,6.36,13.43,21.63,40.74,72.13,20.29,13.37,-2.0,29.01,,,10.62,12.59,16.47,2.03,0.96,0.7,-33.31,-5.95,-10.44,-33.31,Equity,ETF,World,SIX Swiss Exchange
LU1650492504,LYX0XQ,6RQ0,38555646,Amundi FTSE 100 UCITS ETF USD Hedged Acc,2016-07-05,3135,8.58904109589041,Long-only,Luxembourg,USD,True,False,Accumulating,0.3,Swap based Unfunded,3,False,,6.16,2.85,6.16,12.54,9.58,22.76,40.64,53.55,16.38,4.42,11.84,28.03,,,11.62,13.21,17.51,1.95,0.91,0.51,-31.64,-5.97,-10.87,-31.64,Equity,ETF,,"gettex, London"
LU0328476410,DBX1A9,DX2Z,3614486,Xtrackers S&P Select Frontier Swap UCITS ETF 1C,2008-01-15,6229,17.065753424657533,Long-only,Luxembourg,USD,False,False,Accumulating,0.95,Swap based Unfunded,93,False,,4.08,2.92,4.08,13.47,24.34,31.12,40.63,62.07,29.43,15.53,-11.7,24.92,,,16.15,19.75,20.81,1.92,0.61,0.49,-66.98,-10.35,-22.1,-40.85,Equity,ETF,Emerging Markets,"gettex, XETRA, London, Stuttgart, Borsa Italiana"
IE00BYXVGY31,A2DL7D,FUSA,36095063,Fidelity US Quality Income UCITS ETF Acc,2017-03-27,2870,7.863013698630137,Long-only,Ireland,USD,False,False,Accumulating,0.25,Full replication,309,False,99,2.04,0.08,2.04,6.83,9.15,23.72,40.52,90.85,24.57,14.14,-5.27,36.17,,,13.71,16.72,21.15,1.72,0.72,0.65,-35.38,-7.52,-12.77,-35.38,Equity,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU1169821458,A14ME5,UKUSD,26750016,UBS ETF (LU) MSCI United Kingdom UCITS ETF (hedged to USD) A-acc,2020-06-24,1685,4.616438356164384,Long-only,Luxembourg,USD,True,True,Accumulating,0.23,Full replication,794,False,78,4.53,0.68,5.32,8.17,8.7,20.72,40.43,,16.43,4.25,14.78,29.62,,,11.47,13.14,,1.8,0.91,,-14.34,-6.08,-11.32,,Equity,ETF,,SIX Swiss Exchange
DE000ETFL466,ETFL46,ELFA,,Deka EURO STOXX 50 ESG Filtered UCITS ETF,2015-05-04,3563,9.761643835616438,Long-only,Germany,EUR,False,False,Distributing,0.15,Full replication,262,True,50,8.17,1.27,8.17,10.26,9.64,19.08,40.42,71.37,14.51,23.69,-10.96,26.32,2.45,2.85,13.37,17.25,20.49,1.42,0.69,0.55,-38.13,-8.71,-20.74,-38.13,Equity,ETF,Europe,"gettex, XETRA, Stuttgart"
LU0259322260,A0MMBG,M9SD,2617084,Market Access NYSE Arca Gold Bugs UCITS ETF,2007-01-11,6598,18.076712328767123,Long-only,Luxembourg,EUR,False,False,Accumulating,0.65,Swap based Unfunded,63,False,,14.5,4.84,14.5,3.06,8.22,51.93,40.38,46.28,21.2,2.91,-4.86,-6.83,,,33.78,32.77,36.84,1.53,0.36,0.21,-79.53,-19.56,-40.66,-40.66,Equity,ETF,World,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange"
LU1646359619,LYX0XX,JPXX,38013694,Amundi Index MSCI Japan SRI PAB UCITS ETF DR Hedged GBP (C),2015-01-30,3657,10.01917808219178,Long-only,Luxembourg,GBP,True,False,Accumulating,0.2,Full replication,14,True,37,2.14,4.64,1.81,3.72,3.68,12.18,40.38,61.28,18.1,26.01,-13.62,18.98,,,23.31,19.91,21.36,0.52,0.6,0.47,-41.27,-22.78,-22.78,-34.07,Equity,ETF,,London
IE00BYQCZN58,A1403E,WTIZ,30125421,WisdomTree Japan Equity UCITS ETF USD Acc,2015-11-02,3381,9.263013698630138,Long-only,Ireland,USD,False,False,Accumulating,0.4,Optimized sampling,142,True,495,1.21,2.83,1.21,7.3,1.54,12.09,40.33,60.32,19.34,20.97,-3.77,14.73,,,25.12,20.79,20.48,0.48,0.57,0.48,-29.87,-18.83,-18.83,-28.59,Equity,ETF,,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
DE000A3GPSP7,A3GPSP,VETH,110830519,VanEck Ethereum ETN,2021-03-26,1410,3.863013698630137,Long-only,Liechtenstein,USD,False,False,Accumulating,1.0,Physically backed,167,False,,-0.76,0.72,-0.76,38.91,6.64,54.21,40.3,,53.7,90.94,-66.35,,,,63.56,64.76,,0.85,0.18,,-76.79,-44.13,-69.35,,Cryptocurrencies,ETN,,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam"
GB00BLD4ZM24,A3GQ2N,CETH,59635770,CoinShares Physical Staked Ethereum,2021-02-23,1441,3.947945205479452,Long-only,Jersey,USD,False,False,Accumulating,0.0,Physically backed,330,False,,-0.34,1.13,-0.34,39.21,7.24,55.19,39.99,,56.09,90.19,-66.76,,,,61.69,63.75,,0.89,0.19,,-76.86,-44.11,-69.03,,Cryptocurrencies,ETN,,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam"
IE00BMZ17X30,A2QDP1,AYET,57309740,iShares MSCI World SRI UCITS ETF USD Hedged (Dist),2020-10-12,1575,4.315068493150685,Long-only,Ireland,USD,True,False,Distributing,0.23,Full replication,59,True,400,1.63,-1.32,0.81,6.1,11.27,19.28,39.94,,21.57,21.13,-13.31,39.06,1.29,1.52,13.65,15.41,,1.41,0.77,,-16.78,-9.94,-13.82,,Equity,ETF,World,"gettex, SIX Swiss Exchange, Euronext Amsterdam"
IE00BKM4H312,A111YB,QDVD,24210095,iShares MSCI USA Quality Dividend ESG UCITS ETF USD (Dist),2014-06-06,3895,10.67123287671233,Long-only,Ireland,USD,False,True,Distributing,0.35,Full replication,909,True,98,3.9,0.88,3.9,7.47,8.86,23.6,39.91,68.75,22.57,9.96,-0.65,31.03,1.81,2.17,13.1,16.11,20.06,1.8,0.73,0.55,-32.92,-6.82,-14.64,-32.92,Equity,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange"
IE00BKSBGV72,A2P1GK,FGLR,53922923,Fidelity Sustainable Research Enhanced Global Equity UCITS ETF Acc,2020-05-27,1713,4.693150684931507,Long-only,Ireland,USD,False,False,Accumulating,0.25,Full replication,51,True,314,4.33,1.51,4.33,10.59,12.44,26.17,39.88,,24.97,19.57,-13.73,31.64,,,12.76,15.15,,2.05,0.78,,-17.26,-8.41,-15.09,,Equity,ETF,World,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
IE00B8X9NW27,A1T860,FTGU,20997290,First Trust US Large Cap Core AlphaDEX UCITS ETF Acc,2013-04-09,4318,11.830136986301369,Long-only,Ireland,USD,False,False,Accumulating,0.65,Full replication,119,False,375,5.05,0.77,5.05,10.93,14.71,27.34,39.8,91.41,24.2,10.13,-6.93,37.01,,,14.09,17.53,22.66,1.93,0.67,0.61,-39.18,-7.84,-15.96,-39.18,Equity,ETF,,"gettex, XETRA, London"
IE00BSPLC413,A12HU5,ZPRV,26898567,SPDR MSCI USA Small Cap Value Weighted UCITS ETF,2015-02-18,3638,9.967123287671233,Long-only,Ireland,USD,False,True,Accumulating,0.3,Optimized sampling,587,False,1731,4.56,0.97,4.56,10.6,9.27,24.82,39.72,107.66,16.65,16.95,-4.68,46.71,,,20.21,22.22,29.19,1.22,0.53,0.54,-46.52,-10.05,-20.36,-46.52,Equity,ETF,,"gettex, XETRA, London, Stuttgart"
IE00BWTNMB87,A2AH2V,FEXD,28300766,First Trust US Large Cap Core AlphaDEX UCITS ETF Dist,2015-05-28,3539,9.695890410958905,Long-only,Ireland,USD,False,False,Distributing,0.65,Full replication,41,False,375,5.13,0.84,5.13,11.02,14.54,27.13,39.59,91.14,23.92,10.1,-6.91,37.03,0.59,0.73,31.4,23.88,25.92,0.86,0.49,0.53,-39.19,-13.78,-15.96,-39.19,Equity,ETF,,London
IE00BJQRDP39,A2PHJU,IQSE,47528222,Invesco Quantitative Strategies ESG Global Equity Multi-Factor UCITS ETF EUR PfHdg Acc,2019-07-30,2015,5.52054794520548,Long-only,Ireland,EUR,True,False,Accumulating,0.3,Full replication,201,True,176,4.91,-0.53,4.91,7.11,8.93,23.89,39.53,85.52,23.48,21.86,-14.41,27.02,,,13.11,16.85,18.95,1.82,0.7,0.69,-33.91,-9.82,-21.97,-33.91,Equity,ETF,World,"gettex, XETRA, Stuttgart, Borsa Italiana"
IE00BN92ZL31,A2QR13,AYEF,110676619,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Dist),2021-04-22,1383,3.789041095890411,Long-only,Ireland,USD,False,False,Distributing,0.2,Full replication,118,True,545,1.99,-0.49,0.99,5.11,12.39,23.26,39.17,,25.74,20.99,-16.93,,1.1,1.35,12.83,15.89,,1.81,0.73,,-19.58,-8.39,-16.28,,Equity,ETF,World,"gettex, Euronext Amsterdam"
BGGRASE06174,A2JAG9,GRX,,Expat Greece ASE UCITS ETF,2017-12-21,2601,7.126027397260274,Long-only,Bulgaria,EUR,False,False,Accumulating,1.38,Optimized sampling,0,False,20,5.79,0.79,5.79,11.3,3.23,14.29,39.13,30.61,13.08,38.96,-11.49,8.75,,,16.96,21.58,23.77,0.84,0.54,0.23,-47.17,-9.68,-27.37,-42.86,Equity,ETF,,"XETRA, Stuttgart"
IE00BN4Q0370,A2QNQJ,AW10,59784475,UBS ETF (IE) MSCI World Climate Paris Aligned UCITS ETF (USD) A-acc,2021-03-11,1425,3.904109589041096,Long-only,Ireland,USD,False,False,Accumulating,0.15,Full replication,12,True,541,3.5,0.92,3.5,10.05,12.81,26.32,39.09,,25.57,21.22,-16.74,,,,12.87,15.88,,2.04,0.73,,-19.58,-8.27,-16.22,,Equity,ETF,World,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana"
IE00BMYDM919,A2QK9U,LGGE,111122853,L&G Quality Equity Dividends ESG Exclusions Europe ex-UK UCITS ETF,2021-04-15,1390,3.808219178082192,Long-only,Ireland,EUR,False,False,Distributing,0.25,Optimized sampling,45,True,144,7.24,1.5,7.24,9.12,8.8,21.38,38.8,,14.31,17.83,-4.1,,4.07,4.78,11.0,17.85,,1.94,0.65,,-20.4,-6.91,-19.0,,Equity,ETF,Europe,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
IE00BP2C1V62,A3CRZX,HPAW,112310883,HSBC MSCI World Climate Paris Aligned UCITS ETF,2021-07-07,1307,3.580821917808219,Long-only,Ireland,USD,False,False,Accumulating,0.18,Full replication,457,True,541,3.45,0.88,3.45,9.97,12.78,26.27,38.73,,25.58,20.99,-16.73,,,,13.36,16.12,,1.96,0.71,,-19.47,-8.19,-16.28,,Equity,ETF,World,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
IE00BKY40J65,A2PXVQ,H412,55292094,HSBC USA Sustainable Equity UCITS ETF USD,2020-06-04,1705,4.671232876712328,Long-only,Ireland,USD,False,False,Accumulating,0.12,Full replication,726,True,415,3.24,1.0,3.24,10.3,14.33,26.13,38.72,,26.83,17.39,-12.32,37.81,,,13.92,17.23,,1.87,0.67,,-15.9,-8.58,-14.08,,Equity,ETF,,"gettex, XETRA, London, Euronext Paris, Borsa Italiana"
IE00BJXFZ989,A2PGH1,ACWUKD,47127930,UBS ETF (IE) MSCI ACWI SF UCITS ETF (USD) A-UKdis,2019-04-15,2121,5.810958904109589,Long-only,Ireland,USD,False,False,Distributing,0.21,Swap based,144,False,,3.08,0.32,2.29,6.27,12.91,24.26,38.68,75.38,25.06,17.98,-13.34,28.32,1.16,1.43,12.01,14.22,17.08,2.01,0.81,0.7,-33.53,-8.79,-14.26,-33.53,Equity,ETF,World,SIX Swiss Exchange
IE00BYM11H29,A14VJR,ACWIA,28650087,UBS ETF (IE) MSCI ACWI SF UCITS ETF (USD) A-acc,2018-11-01,2286,6.263013698630137,Long-only,Ireland,USD,False,False,Accumulating,0.21,Swap based,1585,False,,3.07,0.32,2.29,6.27,12.88,24.22,38.67,75.46,25.03,18.01,-13.33,28.34,,,12.01,14.23,17.09,2.01,0.81,0.7,-33.53,-8.81,-14.27,-33.53,Equity,ETF,World,"SIX Swiss Exchange, Borsa Italiana"
DE000A0H08G5,A0H08G,EXH2,12980644,iShares STOXX Europe 600 Financial Services UCITS ETF (DE),2002-07-08,8246,22.59178082191781,Long-only,Germany,EUR,False,False,Distributing,0.46,Full replication,81,False,37,10.16,2.15,10.16,14.92,17.42,28.69,38.65,70.85,17.19,29.72,-23.72,26.32,1.37,1.77,13.96,19.56,22.37,2.05,0.59,0.5,-72.62,-7.65,-26.8,-42.18,Equity,ETF,Europe,"gettex, XETRA, Stuttgart"
IE00BMXC7W70,A2QQYX,WPAB,110354455,iShares MSCI World Paris-Aligned Climate UCITS ETF USD (Acc),2021-04-22,1383,3.789041095890411,Long-only,Ireland,USD,False,False,Accumulating,0.2,Full replication,354,True,545,3.49,0.93,3.49,9.93,12.78,26.31,38.64,,25.7,21.26,-17.2,,,,12.74,15.84,,2.06,0.73,,-19.88,-8.19,-16.56,,Equity,ETF,World,"gettex, XETRA, SIX Swiss Exchange, Euronext Amsterdam"
IE00BGHQ0G80,A1W8SB,XMAW,23470971,Xtrackers MSCI AC World ESG Screened UCITS ETF 1C,2014-02-10,4011,10.98904109589041,Long-only,Ireland,EUR,False,True,Accumulating,0.25,Optimized sampling,4518,True,1994,3.77,1.55,3.77,10.68,13.34,27.69,38.63,80.83,25.91,19.4,-14.63,27.85,,,11.83,13.51,16.8,2.33,0.85,0.75,-33.43,-9.58,-14.79,-33.43,Equity,ETF,World,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU1681047319,A2H59M,V50D,38785132,Amundi EURO STOXX 50 UCITS ETF DR - EUR (D),2010-06-29,5333,14.610958904109589,Long-only,Luxembourg,EUR,False,True,Distributing,0.09,Full replication,844,False,54,8.17,1.34,8.17,9.91,9.14,17.22,38.63,66.58,11.59,22.78,-9.04,23.93,2.61,2.99,13.9,17.25,20.64,1.24,0.67,0.52,-38.24,-9.7,-20.32,-38.24,Equity,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange"
FR0012739431,A14UTE,ETDD,28252766,BNP Paribas Easy EURO STOXX 50 UCITS ETF,2015-07-27,3479,9.531506849315068,Long-only,France,EUR,False,False,Accumulating,0.15,Full replication,441,False,50,8.43,1.34,8.43,9.94,9.14,17.08,38.6,66.73,11.19,22.09,-8.45,24.09,,,13.2,17.14,20.6,1.29,0.67,0.52,-58.58,-9.74,-20.21,-38.22,Equity,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange"
IE00B4K6B022,A0YF4H,H4ZA,10638656,HSBC EURO STOXX 50 UCITS ETF EUR,2009-10-05,5600,15.342465753424657,Long-only,Ireland,EUR,False,True,Distributing,0.05,Full replication,1116,False,50,8.06,1.22,8.06,9.79,9.05,17.1,38.57,67.01,11.59,22.82,-9.0,24.05,2.27,2.6,13.21,17.08,20.55,1.29,0.67,0.52,-38.21,-9.71,-20.3,-38.21,Equity,ETF,Europe,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana"
IE0008471009,935927,EUN2,1065278,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),2000-04-03,9072,24.854794520547944,Long-only,Ireland,EUR,False,True,Distributing,0.1,Full replication,4162,False,50,8.15,1.3,8.15,9.86,9.1,17.12,38.56,66.65,11.5,22.82,-9.33,23.74,2.78,3.17,13.21,17.12,20.59,1.29,0.67,0.52,-64.48,-9.73,-20.32,-38.22,Equity,ETF,Europe,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
IE000L5NW549,A3CUJS,CBUH,112589719,iShares MSCI World Momentum Factor ESG UCITS ETF USD (Acc),2021-10-27,1195,3.2739726027397262,Long-only,Ireland,USD,False,False,Accumulating,0.25,Full replication,170,True,139,4.5,-0.54,4.5,7.95,7.32,25.45,38.56,,29.06,13.15,-16.67,,,,16.97,16.54,,1.49,0.69,,-22.62,-14.61,-16.71,,Equity,ETF,World,"gettex, XETRA, Euronext Amsterdam"
LU1681047236,A2H59L,V50A,38785123,Amundi EURO STOXX 50 UCITS ETF EUR (C),2008-09-16,5984,16.394520547945206,Long-only,Luxembourg,EUR,False,True,Accumulating,0.09,Full replication,2301,False,54,8.18,1.34,8.18,9.92,9.15,17.19,38.54,66.47,11.55,22.74,-9.04,23.93,,,13.89,17.25,20.64,1.23,0.66,0.52,-43.9,-9.7,-20.32,-38.25,Equity,ETF,Europe,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU0380865021,DBX1ET,XESC,4549696,Xtrackers EURO STOXX 50 UCITS ETF 1C,2008-08-29,6002,16.443835616438356,Long-only,Luxembourg,EUR,False,True,Accumulating,0.09,Full replication,4212,False,50,8.11,1.28,8.11,9.85,9.09,17.12,38.52,66.63,11.54,22.8,-9.03,23.99,,,13.22,17.11,20.6,1.29,0.67,0.52,-46.53,-9.71,-20.32,-38.24,Equity,ETF,Europe,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU0274211217,DBX1EU,XESX,2825565,Xtrackers EURO STOXX 50 UCITS ETF 1D,2007-01-04,6605,18.095890410958905,Long-only,Luxembourg,EUR,False,True,Distributing,0.09,Full replication,4455,False,50,8.13,1.29,8.13,9.85,9.08,17.12,38.49,66.47,11.53,22.8,-9.05,23.99,2.91,3.31,13.22,17.11,20.6,1.29,0.67,0.52,-58.3,-9.73,-20.34,-38.24,Equity,ETF,Europe,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
IE00B53L3W79,A0YEDJ,SXRT,10737573,iShares Core EURO STOXX 50 UCITS ETF EUR (Acc),2010-01-26,5487,15.032876712328767,Long-only,Ireland,EUR,False,False,Accumulating,0.1,Full replication,4460,False,50,8.09,1.26,8.09,9.82,9.06,17.09,38.46,66.49,11.54,22.78,-9.2,23.53,,,13.19,17.13,20.6,1.29,0.67,0.52,-38.24,-9.73,-20.31,-38.24,Equity,ETF,Europe,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
IE00BMDWYZ92,A2P4WJ,JPCT,55609969,JPMorgan Carbon Transition Global Equity UCITS ETF USD (acc),2020-11-04,1552,4.252054794520548,Long-only,Ireland,USD,False,False,Accumulating,0.19,Full replication,899,True,418,4.11,1.42,4.11,11.29,12.92,25.98,38.46,,24.63,19.28,-13.65,33.94,,,12.42,14.98,,2.08,0.76,,-16.77,-8.71,-14.31,,Equity,ETF,World,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
LU0136234068,794357,UIM1,1272980,UBS ETF (LU) EURO STOXX 50 UCITS ETF (EUR) A-dis,2001-10-29,8498,23.28219178082192,Long-only,Luxembourg,EUR,False,True,Distributing,0.09,Full replication,532,False,50,8.07,1.24,8.07,9.81,8.98,17.04,38.33,66.15,11.51,22.74,-9.08,23.95,2.27,2.6,13.23,17.09,20.58,1.28,0.67,0.52,-58.66,-9.71,-20.34,-38.23,Equity,ETF,Europe,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
DE0005933956,593395,EXW1,1174969,iShares EURO STOXX 50 UCITS ETF (DE),2000-12-27,8804,24.12054794520548,Long-only,Germany,EUR,False,False,Distributing,0.09,Full replication,7450,False,50,8.23,1.18,8.23,9.73,8.96,17.0,38.31,66.27,11.29,22.79,-9.2,23.49,2.64,3.0,13.21,17.09,20.57,1.28,0.67,0.52,-59.17,-9.73,-20.34,-38.23,Equity,ETF,Europe,"gettex, XETRA, Stuttgart, SIX Swiss Exchange"
FR0012740983,A14UTF,ETBB,28267532,BNP Paribas Easy EURO STOXX 50 UCITS ETF,2015-07-27,3479,9.531506849315068,Long-only,France,EUR,False,False,Distributing,0.15,Full replication,117,False,50,8.39,1.23,8.39,9.74,9.02,16.95,38.31,66.53,11.06,20.88,-7.53,24.06,2.73,3.11,13.26,17.12,20.57,1.28,0.67,0.52,-38.18,-9.71,-20.2,-38.18,Equity,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange"
IE00B6R52259,A1JMDF,IUSQ,14137311,iShares MSCI ACWI UCITS ETF USD (Acc),2011-10-21,4854,13.2986301369863,Long-only,Ireland,USD,False,True,Accumulating,0.2,Optimized sampling,16725,False,2329,4.27,1.25,4.27,10.55,12.76,26.89,38.25,80.92,24.82,18.11,-13.12,28.6,,,11.98,14.24,17.45,2.24,0.8,0.72,-33.59,-8.78,-14.22,-33.59,Equity,ETF,World,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
FR0007054358,798328,LYSX,1189343,Amundi EURO STOXX 50 II UCITS ETF Acc,2001-02-19,8750,23.972602739726028,Long-only,France,EUR,False,False,Accumulating,0.24,Full replication,3062,False,52,8.09,1.25,8.09,9.79,9.06,17.05,38.23,66.14,11.48,22.77,-9.15,23.85,,,13.85,18.3,21.19,1.23,0.62,0.5,-57.87,-9.72,-20.36,-38.17,Equity,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
IE00B296QM64,A0NA48,IUSF,3616849,iShares MSCI USA Islamic UCITS ETF,2007-12-07,6268,17.172602739726027,Long-only,Ireland,USD,False,False,Distributing,0.3,Optimized sampling,240,False,127,2.41,-1.38,2.41,10.55,9.38,16.34,38.2,84.85,15.82,20.58,-6.18,39.61,0.86,0.98,15.65,17.63,21.3,1.04,0.65,0.61,-36.27,-10.37,-12.82,-33.19,Equity,ETF,,"gettex, London, Stuttgart"
DE000ETFL029,ETFL02,EL4B,3909621,Deka EURO STOXX 50 UCITS ETF,2008-03-14,6170,16.904109589041095,Long-only,Germany,EUR,False,False,Distributing,0.15,Full replication,958,False,50,8.31,1.24,8.31,9.78,8.86,16.97,38.19,65.68,11.18,22.64,-9.19,23.07,2.56,2.92,13.24,17.02,20.46,1.28,0.67,0.52,-52.09,-9.66,-20.25,-38.05,Equity,ETF,Europe,"gettex, XETRA, Stuttgart"
LU1829220216,LYX00C,LYY0,44025789,Amundi MSCI All Country World UCITS ETF EUR Acc,2011-09-05,4900,13.424657534246576,Long-only,Luxembourg,EUR,False,False,Accumulating,0.45,Swap based Unfunded,1467,False,,3.95,1.73,3.95,10.36,12.79,27.24,38.17,80.32,25.19,17.91,-13.15,27.33,,,11.69,13.21,16.65,2.32,0.86,0.75,-33.46,-9.13,-14.51,-33.46,Equity,ETF,World,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana"
IE00BLSNMW37,A114UD,BBCK,24464708,Invesco Global Buyback Achievers UCITS ETF,2014-10-24,3755,10.287671232876713,Long-only,Ireland,USD,False,False,Distributing,0.39,Full replication,59,False,281,6.02,2.26,6.02,9.5,11.76,24.47,38.16,81.17,20.0,11.2,-5.75,29.44,1.67,2.04,11.49,14.46,19.04,2.12,0.79,0.66,-37.49,-7.22,-13.67,-37.49,Equity,ETF,World,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
CH0587418630,A3GRZR,SETE,58741863,AMINA Ethereum ETP,2021-01-20,1475,4.041095890410959,Long-only,Switzerland,USD,False,False,Accumulating,0.75,Physically backed,13,False,,0.32,1.29,0.32,38.16,5.7,52.17,38.16,,50.96,90.83,-67.17,,,,63.84,65.36,,0.81,0.17,,-76.63,-44.57,-69.11,,Cryptocurrencies,ETN,,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Euronext Amsterdam"
LU0274211480,DBX1DA,DBXD,2825575,Xtrackers DAX UCITS ETF 1C,2007-01-10,6599,18.07945205479452,Long-only,Luxembourg,EUR,False,True,Accumulating,0.09,Full replication,5012,False,40,9.08,1.51,9.08,13.81,17.29,27.85,38.15,63.26,18.26,19.67,-12.84,15.34,,,11.88,16.48,20.41,2.34,0.69,0.5,-54.86,-8.23,-23.69,-38.79,Equity,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
